id_site;site;id_alat;lat;lon;elevasi;id_provinsi;id_kabupaten;id_kecamatan;date_created;id_user
16060201a;Lais;a;-2.87753;104.1053;21;16;1606;160602;2021/01/06 21:19:00;1
16060301a;Sungai Keruh;a;-3.07528;103.76169;57;16;1606;160603;2021/01/06 21:19:00;1
16060401a;Batanghari Leko;a;-2.54;103.48;53;16;1606;160604;2021/01/06 21:19:00;1
16060501a;Sanga Desa;a;-2.75956;103.4284;18;16;1606;160605;2021/01/06 21:19:00;1
16060601a;Kasmaran;a;-2.76542;103.6645;15;16;1606;160606;2021/01/06 21:19:00;1
16060701a;Sri Gunung;a;-2.52706;104.05617;13;16;1606;160607;2021/01/06 21:19:00;1
16060801a;Keluang;a;-2.56;103.91;0;16;1606;160608;2021/01/06 21:19:00;1
16060901a;Bayung Lencir;a;-2.06281;103.6793;15;16;1606;160609;2021/01/06 21:19:00;1
16061001a;Plakat Tinggi;a;-2.92;103.6;16;16;1606;160610;2021/01/06 21:19:00;1
16061101a;Lalan;a;-2.38;104.22;15;16;1606;160611;2021/01/06 21:19:00;1
16070101a;Mariana 1;a;-2.95269;104.8864;10;16;1607;160701;2021/01/06 21:19:00;1
16070104a;Melania;a;-2.92639;104.58694;29;16;1607;160701;2021/01/06 21:19:00;1
16070105a;Alicia;a;-2.93808;104.5444;20;16;1607;160701;2021/01/06 21:19:00;1
16070106a;Sanna;a;-2.92639;104.5869;29;16;1607;160701;2021/01/06 21:19:00;1
16070107a;Musi Landas;a;-2.91678;104.6134;34;16;1607;160701;2021/01/06 21:19:00;1
16070301a;Banyuasin;a;-2.92044;104.4081;34;16;1607;160703;2021/01/06 21:19:00;1
16070303a;Pangkalan Balai  2;a;-2.92258;104.4161;15;16;1607;160703;2021/01/06 21:19:00;1
16070401a;Pulau Rimau;a;-2.60789;104.4639;15;16;1607;160704;2021/01/06 21:19:00;1
16070501a;Betung;a;-2.85214;104.3865;26;16;1607;160705;2021/01/06 21:19:00;1
16070601a;Rambutan;a;-3.05231;104.8318;16;16;1607;160706;2021/01/06 21:19:00;1
16070701a;Muara Padang;a;-2.59761;105.1319;18;16;1607;160707;2021/01/06 21:19:00;1
16070801a;Muara Telang;a;-2.62795;104.82211;0;16;1607;160708;2021/01/06 21:19:00;1
16071001a;Sukajadi;a;-3.53997;105.08664;855;16;1607;160710;2021/01/06 21:19:00;1
16071201a;Tanjung Lago;a;-2.74;104.57;0;16;1607;160712;2021/01/06 21:19:00;1
16071301a;Muara Sugihan;a;-2.46645;105.21364;0;16;1607;160713;2021/01/06 21:19:00;1
16080101a;Martapura 1;a;-4.33017;104.3574;15;16;1608;160801;2021/01/06 21:19:00;1
16080102a;Pracak;a;-4.33528;104.3301;20;16;1608;160801;2021/01/06 21:19:00;1
16080103a;Martapura 2;a;-4.37583;104.3657;15;16;1608;160801;2021/01/06 21:19:00;1
16080201a;Kurungan Nyawa;a;-4.22157;104.47223;15;16;1608;160802;2021/01/06 21:19:00;1
16080202a;Cipta Muda;a;-4.23239;104.489;15;16;1608;160802;2021/01/06 21:19:00;1
16080401a;Campang Tiga  Ilir;a;-3.76019;104.6496;13;16;1608;160804;2021/01/06 21:19:00;1
16080402a;Gunung Batu;a;-3.74;104.7;10;16;1608;160804;2021/01/06 21:19:00;1
16080403a;Sukaraja;a;-3.74614;104.6651;12;16;1608;160804;2021/01/06 21:19:00;1
16080601a;Batumarta Ii;a;-4.07705;104.29314;61;16;1608;160806;2021/01/06 21:19:00;1
16080701a;Batumarta I;a;-4.12428;104.1695;61;16;1608;160807;2021/01/06 21:19:00;1
16090101a;Muara Dua;a;-4.55119;104.0804;215;16;1609;160901;2021/01/06 21:19:00;1
16090201a;Pulau Beringin;a;-2.85214;104.38647;26;16;1609;160902;2021/01/06 21:19:00;1
16090301a;Sipatuhu;a;-4.76706;103.9715;720;16;1609;160903;2021/01/06 21:19:00;1
16090501a;Simpang;a;-4.4535;104.2006;153;16;1609;160905;2021/01/06 21:19:00;1
16091101a;Simpang Campang;a;-4.50156;103.77023;487;16;1609;160911;2021/01/06 21:19:00;1
16091901a;Sukajaya;a;-4.57131;104.0439;208;16;1609;160919;2021/01/06 21:19:00;1
16100101a;Muara Kuang;a;-4.12369;104.94961;702;16;1610;161001;2021/01/06 21:19:00;1
16100201a;Tanjung Batu;a;-3.34481;104.6218;27;16;1610;161002;2021/01/06 21:19:00;1
16100401a;Tanjung Seteko 1;a;-3.23158;104.66481;27;16;1610;161004;2021/01/06 21:19:00;1
16100501a;Pemulutan;a;-3.12575;104.7794;0;16;1610;161005;2021/01/06 21:19:00;1
16110101a;Muara Pinang;a;-3.84;103.0343;426;16;1611;161101;2021/01/06 21:19:00;1
16110201a;Pendopo;a;-3.79003;102.96017;301;16;1611;161102;2021/01/06 21:19:00;1
16110301a;Batu Lintang;a;-3.77;102.7925;0;16;1611;161103;2021/01/06 21:19:00;1
16110401a;Tebing Tinggi;a;-3.55069;103.16736;150;16;1611;161104;2021/01/06 21:19:00;1
16110402a;Lampar Baru;a;-3.598;103.075;155;16;1611;161104;2021/01/06 21:19:00;1
16110403a;Sungai Payang;a;-3.58758;103.1343;158;16;1611;161104;2021/01/06 21:19:00;1
16110601a;Talang Padang;a;-3.7;102.99;0;16;1611;161106;2021/01/06 21:19:00;1
16110701a;Pasma Air Keruh;a;-3.85056;102.76111;0;16;1611;161107;2021/01/06 21:19:00;1
16710201a;Seberang Ulu I;a;-3.02372;104.7669;3;16;1671;167102;2021/01/06 21:19:00;1
16710401a;Ilir Barat I;a;-2.98961;104.7429;2;16;1671;167104;2021/01/06 21:19:00;1
16710501a;Ilir Timur I;a;-2.97094;104.7449;4;16;1671;167105;2021/01/06 21:19:00;1
16710601a;Ilir Timur Ii;a;-2.98844;104.7872;2;16;1671;167106;2021/01/06 21:19:00;1
16711001a;Kalidoni;a;-2.98064;104.8142;3;16;1671;167110;2021/01/06 21:19:00;1
16711401a;Plaju;a;-2.99922;104.8331;2;16;1671;167114;2021/01/06 21:19:00;1
16720202a;Gunung Gare;a;-4.04128;103.2068;718;16;1672;167202;2021/01/06 21:19:00;1
16730101a;Lubuk Linggau Timur 1;a;-3.28364;102.8926;0;16;1673;167301;2021/01/06 21:19:00;1
16730102a;Lubuk Linggau Timur 2;a;-3.27328;102.9202;0;16;1673;167301;2021/01/06 21:19:00;1
16730201a;Kayu Ara;a;-3.31167;102.8182;25;16;1673;167302;2021/01/06 21:19:00;1
63070802f;SMPK Batang Alai Utara;f;-2.50255;115.41646;17;63;6307;630708;2021/01/06 21:19:00;1
63101001a;Kuranji;a;-3.51896;115.70352;10;63;6310;631010;2021/01/06 21:19:00;1
63022101a;Bangun Rejo;a;-3.96301;116.1116;8;63;6302;630221;2021/01/06 21:19:00;1
63010102f;SMPK Telaga;f;-3.83415;114.7189;32;63;6301;630101;2021/01/06 21:19:00;1
63010301f;SMPK Pelaihari;f;-3.798;114.781;16;63;6301;630103;2021/01/06 21:19:00;1
63030401f;SMPK Sei Tabuk;f;-3.32653;114.68182;6;63;6303;630304;2021/01/06 21:19:00;1
63060101f;SMPK Sungai Raya;f;-2.85522;115.24031;18;63;6306;630601;2021/01/06 21:19:00;1
63070301f;SMPK Pantai Hambawang;f;-2.63792;115.33669;19;63;6307;630703;2021/01/06 21:19:00;1
91030802a;Warombaim;a;-2.5489;140.19603;109;91;9103;910308;2021/01/06 21:19:00;1
91030603a;Merem;a;-2.65358;140.27087;200;91;9103;910306;2021/01/06 21:19:00;1
91030803a;Benyom Jaya II;a;-2.53;140.2;29;91;9103;910308;2021/01/06 21:19:00;1
91030401a;Besum;a;-2.53;140.2;65;91;9103;910304;2021/01/06 21:19:00;1
91031302a;Kanda;a;-2.58081;140.35089;104;91;9103;910313;2021/01/06 21:19:00;1
91030118a;Hinekombe;a;-2.52;140.44;115;91;9103;910301;2021/01/06 21:19:00;1
91031102a;Lereh;a;-3.06858;139.9472;260;91;9103;910311;2021/01/06 21:19:00;1
91101501a;Bonggo SP V;a;-2.3713;139.7065;27;91;9110;911015;2021/01/06 21:19:00;1
91101502a;Bonggo SP VI;a;-2.36825;139.68705;74;91;9110;911015;2021/01/06 21:19:00;1
53090101;Aimere;1;-6;135;10;53;5309;530901;2021/01/06 21:19:00;1
36021301a;Cisalak Baru;a;-6.37347;106.3021;20;36;3602;360213;2021/01/06 21:19:00;1
13010101a;PU Linggo Sari Baganti;a;-1.92957;100.88888;12;13;1301;130101;2021/01/06 21:19:00;1
61011001a;Subah;a;1.20698;109.56327;3;61;6101;610110;2021/01/06 21:19:00;1
73730701a;BP3K Sendana Barat;a;-3.05014;120.20844;25;73;7373;737307;2021/01/06 21:19:00;1
17010602a;Karang Cayo;a;-4.27707;102.88673;6;17;1701;170106;2021/01/06 21:19:00;1
17030601a;Kerkap;a;-3.528;102.27558;136;17;1703;170306;2021/01/06 21:19:00;1
73070901a;Pulau IX;a;-5.11736;120.39044;10;73;7307;730709;2021/01/06 21:19:00;1
73730402a;BPP Tellu Wanua;a;-2.91578;120.17981;15;73;7373;737304;2021/01/06 21:19:00;1
73730601a;Wara Barat;a;-2.95969;120.09958;20;73;7373;737306;2021/01/06 21:19:00;1
76041101a;BPP. Limboro;a;-3.47;119.51222;70;76;7604;760411;2021/01/06 21:19:00;1
17050701a;Napal Jungur - Lubuk Sandi;a;-3.96003;102.50502;18;17;1705;170507;2021/01/06 21:19:00;1
17051102a;Sukarami;a;-4.11953;102.52367;8;17;1705;170511;2021/01/06 21:19:00;1
17710101a;Stasiun Meteorologi Bengkulu;a;-3.5232;102.2008;15;17;1771;177101;2021/01/06 21:19:00;1
17030802a;Rena Jaya;a;-3.26671;102.0725;251;17;1703;170308;2021/01/06 21:19:00;1
17031202a;Ketahun;a;-3.38078;101.81955;9;17;1703;170312;2021/01/06 21:19:00;1
17060301a;Teras Terunjam/ Karang Jaya;a;-2.5277;101.24733;25;17;1706;170603;2021/01/06 21:19:00;1
17060901a;Selagan Raya;a;-2.52703;101.32663;9999;17;1706;170609;2021/01/06 21:19:00;1
17061401a;Air dikit;a;-2.64;101.27273;31;17;1706;170614;2021/01/06 21:19:00;1
17080402a;Kelobak;a;-3.37148;102.33238;570;17;1708;170804;2021/01/06 21:19:00;1
17080403a;Stasiun Geofisika Kepahyang;a;-3.39007;102.35201;517;17;1708;170804;2021/01/06 21:19:00;1
17090901a;Tahura;a;-3.43511;102.19157;78;17;1709;170909;2021/01/06 21:19:00;1
17710601a;Sawah Lebar;a;-3.79154;102.28576;7;17;1771;177106;2021/01/06 21:19:00;1
92051801a;Waisai;a;-0.23712;130.48504;10;92;9205;920518;2021/01/06 21:19:00;1
92080101a;Stamet Utarom Kaimana;a;-3.67;133.68;1;92;9208;920801;2021/01/06 21:19:00;1
92080102a;Kaimana;a;-3.64;133.74;2;92;9208;920801;2021/01/06 21:19:00;1
92710101a;Stamet Seigun Sorong;a;-0.8909;131.285;0;92;9271;927101;2021/01/06 21:19:00;1
92710301a;Stageof Sorong;a;-0.86;131.26;164;92;9271;927103;2021/01/06 21:19:00;1
92020101a;Stamet Torea Fak-fak;a;-2.91938;132.26496;135;92;9202;920201;2021/01/06 21:19:00;1
92020202a;Staklim Manokwari Selatan;a;-1.51;134.18;20;92;9202;920202;2021/01/06 21:19:00;1
92020102a;Mendopma;a;-2.94;132.4;5;92;9202;920201;2021/01/06 21:19:00;1
92020301a;Warmare;a;-0.97381;133.94261;55;92;9202;920203;2021/01/06 21:19:00;1
74720601a;Tanganapada;a;-5.46694;122.59306;0;74;7472;747206;2021/01/06 21:19:00;1
36011501a;Cipeucang;a;-6.36152;106.02689;0;36;3601;360115;2021/01/06 21:19:00;1
36041401a;Tanara;a;-6.02838;106.34576;0;36;3604;360414;2021/01/06 21:19:00;1
19040106a;Staklim Koba;a;-2.523;106.417;6;19;1904;190401;2021/01/06 21:19:00;1
15021601a;Renah Pembarap;a;-2.21;102.09;0;15;1502;150216;2021/01/06 21:19:00;1
15030202a;Muara Limun;a;-2.47361;102.70858;0;15;1503;150302;2021/01/06 21:19:00;1
15040302a;Muara Bulian 2;a;-1.40065;103.11304;0;15;1504;150403;2021/01/06 21:19:00;1
15050102a;Jambi Luar Kota;a;-1.34552;103.34588;0;15;1505;150501;2021/01/06 21:19:00;1
33010902a;PTP. Kubangkangkung;a;-7.61604;108.95957;0;33;3301;330109;2021/01/06 21:19:00;1
72061001a;Bahodopi;a;-2.79;122.128;8;72;7206;720610;2021/01/06 21:19:00;1
34021604a;Tirtonirmolo/PG Madukismo;a;-7.82794;110.33731;0;34;3402;340216;2021/01/06 21:19:00;1
34030703a;PSDA Tepus;a;-8.10611;110.53889;0;34;3403;340307;2021/01/06 21:19:00;1
34030903a;Bendungan Karangmojo;a;-7.73331;110.35444;0;34;3403;340309;2021/01/06 21:19:00;1
34031302a;PSDA Beji/Ngawen;a;-7.84083;110.67472;0;34;3403;340313;2021/01/06 21:19:00;1
34041202a;PSDA Prumpung;a;-7.70694;110.39222;0;34;3404;340412;2021/01/06 21:19:00;1
91010301a;Okaba;a;-8.08854;139.71585;3;91;9101;910103;2021/01/06 21:19:00;1
91011001a;Bupul 9;a;-7.22855;140.44413;25;91;9101;910110;2021/01/06 21:19:00;1
74720101a;Stamet Betoambari;a;-5.52;122.58;35;74;7472;747201;2021/01/06 21:19:00;1
81090501a;Leksula;a;-3.76;126.52;0;81;8109;810905;2021/01/06 21:19:00;1
34711302a;Distan Kota Yogyakarta;a;-7.9;110.46139;80;34;3471;347113;2021/01/06 21:19:00;1
34710401a;Kepatihan Yogyakarta;a;-7.98639;110.37722;131;34;3471;347104;2021/01/06 21:19:00;1
34711303a;Polbangtan Yogyakarta;a;-7.89167;110.61389;114;34;3471;347113;2021/01/06 21:19:00;1
34040105a;STPN Yogyakarta;a;-8.04278;110.50861;123;34;3404;340401;2021/01/06 21:19:00;1
34710102a;Kebun Benih Tegalrejo;a;-7.95694;110.45167;136;34;3471;347101;2021/01/06 21:19:00;1
18071101a;Marga Tiga;a;-5.1436;105.52357;59;18;1807;180711;2021/01/06 21:19:00;1
33010302a;Kec. Adipala;a;-7.65924;109.14995;0;33;3301;330103;2021/01/06 21:19:00;1
33011503a;Wanareja BP2KP;a;-7.33522;108.6806;39;33;3301;330115;2021/01/06 21:19:00;1
33021702a;Cilongok;a;-7.32506;109.22488;0;33;3302;330217;2021/01/06 21:19:00;1
33020902a;Piasa Kulon;a;-7.513;109.362;0;33;3302;330209;2021/01/06 21:19:00;1
33020705a;DAM Kalijering;a;-7.59501;109.36868;0;33;3302;330207;2021/01/06 21:19:00;1
33041302a;Karangkobar BPP;a;-7.26779;109.74147;0;33;3304;330413;2021/01/06 21:19:00;1
33022603a;Arca WNGN Kel;a;-7.41498;109.26057;0;33;3302;330226;2021/01/06 21:19:00;1
33012202a;Stamet Cilacap;a;-7.71872;109.01452;0;33;3301;330122;2021/01/06 21:19:00;1
33021901a;BD. Kertadirjan;a;-7.45456;109.29159;0;33;3302;330219;2021/01/06 21:19:00;1
33081403a;Kalegen KPH;a;-7.26;110.08;0;33;3308;330814;2021/01/06 21:19:00;1
33011601a;Kec. Dayeuh Luhur;a;-7.2595;108.60979;0;33;3301;330116;2021/01/06 21:19:00;1
33011605a;Moncolimo;a;-7.31328;108.596;0;33;3301;330116;2021/01/06 21:19:00;1
33051808a;Kedungwringin SMPK;a;-7.54;109.5;0;33;3305;330518;2021/01/06 21:19:00;1
33010801a;BPP Jeruk Legi;a;-7.55902;109.03245;0;33;3301;330108;2021/01/06 21:19:00;1
33010103a;Bojongsari (Karangsari);a;-7.48405;108.71754;0;33;3301;330101;2021/01/06 21:19:00;1
33041201a;Punggelan;a;-7.35301;109.58276;0;33;3304;330412;2021/01/06 21:19:00;1
33120702a;Baturetno;a;-7.98126;110.9497;0;33;3312;331207;2021/01/06 21:19:00;1
33060604a;Pangen Juru Tengah;a;-7.71951;110.00073;0;33;3306;330606;2021/01/06 21:19:00;1
33010202a;Kesugihan / Kuripan Kidul;a;-7.61748;109.12071;0;33;3301;330102;2021/01/06 21:19:00;1
33120402a;Batuwarno;a;-7.98616;111.00748;0;33;3312;331204;2021/01/06 21:19:00;1
33120403a;WD Ngancar;a;-7.98906;110.97902;0;33;3312;331204;2021/01/06 21:19:00;1
33121803a;Bulukerto;a;-7.78028;111.23528;0;33;3312;331218;2021/01/06 21:19:00;1
33120801a;Eromoko;a;-7.97553;110.83482;0;33;3312;331208;2021/01/06 21:19:00;1
33010602a;UPT Dispertanak Wil. Kroya;a;-7;109.24547;0;33;3301;330106;2021/01/06 21:19:00;1
33120802a;WD Plumbon;a;-7.97271;110.83527;0;33;3312;331208;2021/01/06 21:19:00;1
33122202a;Girimarto;a;-7.78772;111.08183;0;33;3312;331222;2021/01/06 21:19:00;1
33120302a;Giriwoyo;a;-8.04153;110.89768;0;33;3312;331203;2021/01/06 21:19:00;1
33011102a;Kec. Sidareja;a;-7.48366;108.79186;0;33;3301;330111;2021/01/06 21:19:00;1
33012302a;Gumilir;a;-7.67243;109.03297;0;33;3301;330123;2021/01/06 21:19:00;1
33122102a;Balepanjang;a;-7.7975;111.13361;0;33;3312;331221;2021/01/06 21:19:00;1
33121501a;Jatiroto;a;-7.88194;111.10056;0;33;3312;331215;2021/01/06 21:19:00;1
33122001a;Jatisrono;a;-7.83028;111.12722;0;33;3312;331220;2021/01/06 21:19:00;1
33122301a;Jeruk Kemukus;a;-8.01274;111.06432;0;33;3312;331223;2021/01/06 21:19:00;1
33121601a;Kismantoro;a;-7.88341;111.25005;0;33;3312;331216;2021/01/06 21:19:00;1
33121001a;Manyaran;a;-7.81472;110.80889;0;33;3312;331210;2021/01/06 21:19:00;1
33120601a;Nguntoronadi;a;-7.92349;110.95473;0;33;3312;331206;2021/01/06 21:19:00;1
33120105a;Pracimantoro;a;-8.064;110.81749;0;33;3312;331201;2021/01/06 21:19:00;1
33121701a;Purwantoro;a;-7.84944;111.26778;0;33;3312;331217;2021/01/06 21:19:00;1
33121104a;Selogiri;a;-7.80851;110.90104;0;33;3312;331211;2021/01/06 21:19:00;1
33121105a;Waduk Krisak;a;-7.7999;110.89816;0;33;3312;331211;2021/01/06 21:19:00;1
33121102f;SMPK.Selogiri;f;-7.78086;110.88889;0;33;3312;331211;2021/01/06 21:19:00;1
33121401a;Sidoharjo;a;-7.82239;111.06654;0;33;3312;331214;2021/01/06 21:19:00;1
33121901a;Slogohimo;a;-7.82642;111.17986;0;33;3312;331219;2021/01/06 21:19:00;1
33120505a;Tirtomoyo BPP;a;-7.9431;111.05832;0;33;3312;331205;2021/01/06 21:19:00;1
33120504a;Puter;a;-7.94623;111.0993;0;33;3312;331205;2021/01/06 21:19:00;1
33120502a;Watugede;a;-7.95754;111.06796;0;33;3312;331205;2021/01/06 21:19:00;1
33120503a;Tirtomoyo;a;-7.94929;111.0661;0;33;3312;331205;2021/01/06 21:19:00;1
33121201a;Wonogiri;a;-7.76605;111.00804;0;33;3312;331212;2021/01/06 21:19:00;1
33120902a;Wuryantoro;a;-7.90417;110.85889;0;33;3312;331209;2021/01/06 21:19:00;1
33120903a;WD Kedunguling;a;-7.94175;110.84306;0;33;3312;331209;2021/01/06 21:19:00;1
33101403a;BD Bogem;a;-7.65297;110.73168;0;33;3310;331014;2021/01/06 21:19:00;1
33110503a;Nguter BPP;a;-7.43;110.51;0;33;3311;331105;2021/01/06 21:19:00;1
33110703a;Polokarto PTP;a;-7.65;110.93;0;33;3311;331107;2021/01/06 21:19:00;1
33110102a;Weru DPU;a;-7.75;110.71;0;33;3311;331101;2021/01/06 21:19:00;1
33090901a;KBB Bangak/BPP Banyudono;a;-7.54673;110.67915;0;33;3309;330909;2021/01/06 21:19:00;1
33090905a;Tempel (BD. Sorotan);a;-7.55109;110.67848;0;33;3309;330909;2021/01/06 21:19:00;1
33090302a;Cepogo BP3K;a;-7.51564;110.52618;0;33;3309;330903;2021/01/06 21:19:00;1
33091902a;Juwangi;a;-7.18579;110.75272;0;33;3309;330919;2021/01/06 21:19:00;1
33091903a;Ngaren;a;-7.23867;110.74088;0;33;3309;330919;2021/01/06 21:19:00;1
33091502a;WD Klego;a;-7.35886;110.70567;0;33;3309;330915;2021/01/06 21:19:00;1
33091102a;Waduk Cengklik;a;-7.51793;110.73163;0;33;3309;330911;2021/01/06 21:19:00;1
33090802a;Bendung Baran;a;-7.562;110.705;0;33;3309;330908;2021/01/06 21:19:00;1
33090101a;Jrakah;a;-7.49725;110.42168;0;33;3309;330901;2021/01/06 21:19:00;1
33090102a;Selo;a;-7.50137;110.46026;0;33;3309;330901;2021/01/06 21:19:00;1
33090703a;Teras / Pepe /Penjalinan;a;-7.52294;110.654;0;33;3309;330907;2021/01/06 21:19:00;1
33131504a;Mojogedang PTP;a;-7.57099;111.02419;0;33;3313;331315;2021/01/06 21:19:00;1
33201601a;BPP Ds. Clering;a;-6.44001;110.95999;0;33;3320;332016;2021/01/06 21:19:00;1
33200904a;Teknik Balong PTP;a;-7.07001;109.73;0;33;3320;332009;2021/01/06 21:19:00;1
33211202a;Jatirogo;a;-6.84204;110.57994;0;33;3321;332112;2021/01/06 21:19:00;1
33121302a;BPK Ngadirojo;a;-7.79082;111.01161;0;33;3312;331213;2021/01/06 21:19:00;1
33020704a;Bd. Kd. Kancil;a;-7.5964;109.39272;0;33;3302;330207;2021/01/06 21:19:00;1
33211402a;BPP. Kec Kebonagung;a;-7.02006;110.70117;0;33;3321;332114;2021/01/06 21:19:00;1
33221302a;Puncak Gn Ungaran PTP;a;-7.18;110.35;0;33;3322;332213;2021/01/06 21:19:00;1
33220802a;Bandel;a;-7.29;110.33;0;33;3322;332208;2021/01/06 21:19:00;1
33220503a;Tembir;a;-7.3;110.42;0;33;3322;332205;2021/01/06 21:19:00;1
33220902a;Kaligentung PT RSA;a;-7.209;110.2624;0;33;3322;332209;2021/01/06 21:19:00;1
33220604a;Assinan PTP;a;-7.26;110.44;0;33;3322;332206;2021/01/06 21:19:00;1
33181306a;Gembong BPP;a;-6.69737;110.95919;0;33;3318;331813;2021/01/06 21:19:00;1
33181002a;KBH Sidokerto;a;-6.73143;111.02225;0;33;3318;331810;2021/01/06 21:19:00;1
33181904a;Bendokaton Kidul;a;-6.54112;111.0052;0;33;3318;331819;2021/01/06 21:19:00;1
33161101a;Banjarejo PHP;a;-7.03338;111.34801;0;33;3316;331611;2021/01/06 21:19:00;1
33160902a;Blora;a;-6.97281;111.42079;0;33;3316;331609;2021/01/06 21:19:00;1
33161501a;Gayam;a;-6.92591;111.53722;0;33;3316;331615;2021/01/06 21:19:00;1
33161502a;Bogorejo PHP;a;-6.94032;111.52299;0;33;3316;331615;2021/01/06 21:19:00;1
33161602a;Japah PHP;a;-6.94049;111.29174;0;33;3316;331616;2021/01/06 21:19:00;1
33160802a;Blungun;a;-7.0949;111.45678;0;33;3316;331608;2021/01/06 21:19:00;1
33160709a;Nglebur;a;-7.03704;111.57925;0;33;3316;331607;2021/01/06 21:19:00;1
33160704a;Cabak;a;-7.02332;111.52021;0;33;3316;331607;2021/01/06 21:19:00;1
33160705a;Nanas;a;-7.01521;111.60216;0;33;3316;331607;2021/01/06 21:19:00;1
33160706a;Nglobo;a;-7.04223;111.50273;0;33;3316;331607;2021/01/06 21:19:00;1
16012101a;Eks SMPK Raksajiwa;a;-4.07299;103.99393;103;16;1601;160121;2021/01/06 21:19:00;1
16020501a;Eks SMPK Kayu Agung 1;a;-3.39553;104.82253;0;16;1602;160205;2021/01/06 21:19:00;1
31750802a;Bandara Halim;a;-6.26158;106.89763;26;31;3175;317508;2021/01/06 21:19:00;1
72021901a;Tangkura;a;-1.493;120.63;0;72;7202;720219;2021/01/06 21:19:00;1
72011501a;Sinorang;a;-1.39408;122.44931;56;72;7201;720115;2021/01/06 21:19:00;1
61061601a;Silat Hulu;a;0.24806;111.99306;38;61;6106;610616;2021/01/06 21:19:00;1
21030701a;Stamet Ranai Natuna;a;3.91997;108.386;2;21;2103;210307;2021/01/06 21:19:00;1
74710201a;Stamar Kendari;a;-3.966;122.6;2;74;7471;747102;2021/01/06 21:19:00;1
74010701a;Stamet Sangia Ni Bandera;a;-4.18;121.6;14;74;7401;740107;2021/01/06 21:19:00;1
16020502a;Eks SMPK Celikah;a;-3.36972;104.82144;0;16;1602;160205;2021/01/06 21:19:00;1
16021701a;Jejawi;a;-3.26083;104.86078;30;16;1602;160217;2021/01/06 21:19:00;1
16031501a;Rambang;a;-3.63;104.1;47;16;1603;160315;2021/01/06 21:19:00;1
16032501a;Lubai Ulu;a;-3.81698;104.14886;0;16;1603;160325;2021/01/06 21:19:00;1
16042701a;Eks SMPK Tanjung Tebat;a;-3.96603;103.46156;405;16;1604;160427;2021/01/06 21:19:00;1
16050101a;Eks SMPK Tegal Rejo_Tugumulyo;a;-3.19137;102.94525;0;16;1605;160501;2021/01/06 21:19:00;1
16060101a;Eks SMPK Sekayu;a;-2.89647;103.84369;38;16;1606;160601;2021/01/06 21:19:00;1
16060702a;Pinang Banjar;a;-2.63772;104.10622;17;16;1606;160607;2021/01/06 21:19:00;1
16061201a;Tungkal Jaya;a;-2.28694;103.88669;0;16;1606;160612;2021/01/06 21:19:00;1
16061301a;Lawang Wetan;a;-2.80842;103.71711;0;16;1606;160613;2021/01/06 21:19:00;1
16061401a;Babat Supat;a;-2.77447;104.08378;0;16;1606;160614;2021/01/06 21:19:00;1
16070102a;Mariana 2;a;-2.95269;104.88639;9;16;1607;160701;2021/01/06 21:19:00;1
16070103a;Eks SMPK Sembawa;a;-2.92681;104.547;25;16;1607;160701;2021/01/06 21:19:00;1
16080301a;Eks SMPK Belitang;a;-4.10564;104.64828;21;16;1608;160803;2021/01/06 21:19:00;1
16100202a;Eks SMPK Cinta Manis;a;-3.47239;104.54175;45;16;1610;161002;2021/01/06 21:19:00;1
16100402a;Eks SMPK Indralaya;a;-3.18681;104.69267;26;16;1610;161004;2021/01/06 21:19:00;1
16101201a;Eks SMPK Tanjung Raja;a;-3.34614;104.78919;20;16;1610;161012;2021/01/06 21:19:00;1
16710701a;Stamet SMB II;a;-2.90039;104.69697;11;16;1671;167107;2021/01/06 21:19:00;1
16710801a;Staklim Palembang;a;-2.92731;104.77194;4;16;1671;167108;2021/01/06 21:19:00;1
16711601a;Sekojo;a;-2.94931;104.81006;25;16;1671;167116;2021/01/06 21:19:00;1
16720201a;Gunung Dempo;a;-4.02639;103.18811;1070;16;1672;167202;2021/01/06 21:19:00;1
16711201f;Suak Bujang;f;-3.01489;104.72192;3;16;1671;167112;2021/01/06 21:19:00;1
18011602a;Gunung Rajabasa;a;-5.80559;105.59616;15;18;1801;180116;2021/01/06 21:19:00;1
18020203a;Kaliwungu;a;-5.21327;104.96103;147;18;1802;180202;2021/01/06 21:19:00;1
18020901a;Rumbia;a;-4.7546;105.54318;43;18;1802;180209;2021/01/06 21:19:00;1
18022001a;Karangsari;a;-5.00485;104.88265;99;18;1802;180220;2021/01/06 21:19:00;1
18130901a;Ngambur;a;-5.46339;104.14213;25;18;1813;181309;2021/01/06 21:19:00;1
18040601a;Bandar Negeri Suoh;a;-5.20301;104.27985;260;18;1804;180406;2021/01/06 21:19:00;1
18050801a;Warga Makmur Jaya;a;-4.28624;105.19693;47;18;1805;180508;2021/01/06 21:19:00;1
18051201a;Medasari;a;-4.21747;105.70468;18;18;1805;180512;2021/01/06 21:19:00;1
18050203a;Gunung Sakti;a;-4.49396;105.23831;10;18;1805;180502;2021/01/06 21:19:00;1
18071602a;Itik Rendai;a;-5.37998;105.71377;90;18;1807;180716;2021/01/06 21:19:00;1
18070604a;Sriwidodo;a;-5.23851;105.64355;78;18;1807;180706;2021/01/06 21:19:00;1
33012204a;Gn Simping;a;-7.7055;109.03088;0;33;3301;330122;2021/01/06 21:19:00;1
